GEOID,0
360610002011,0.8948948948948949
360610002012,0.527920227920228
360610002021,0.6238651102464332
360610002022,0.45208179354520817
360610002023,0.8394793926247288
360610002024,0.5769230769230769
360610002025,0.536
360610006001,0.6946642320957598
360610006002,1.1964866623292127
360610006003,0.47805603768906524
360610006004,0.6342520904304738
360610006005,0.3713461538461538
360610006006,0.6779541446208113
360610007001,0.6843072441033111
360610008001,0.760575296108291
360610008002,0.576056338028169
360610008003,0.827741935483871
360610008004,0.4892623716153128
360610008005,1.8145734597156398
360610008006,0.6604951796669588
360610009001,0.67850658567986
360610010011,0.5492424242424242
360610010021,0.24382367188761506
360610010022,0.7213838792786161
360610010023,0.7037110735250224
360610012001,1.0771300448430494
360610012002,0.47443829371540214
360610012003,0.599535500995355
360610013001,0.669771129677404
360610013002,0.9028920954863605
360610014011,0.5113043478260869
360610014012,0.7206349206349206
360610014021,0.6267454810245866
360610014022,0.6942624047077705
360610015011,0.6957335698098335
360610015012,0.6886535316564131
360610015013,0.6591992647481187
360610015021,0.6621335324146002
360610015022,0.6816302186878728
360610016001,0.6426020132048923
360610016002,1.1027863777089784
360610016003,1.010862818125388
360610016004,0.821671826625387
360610016005,0.8599757795943082
360610018001,0.9733782645324347
360610018002,0.709575142675967
360610018003,0.7486385783892233
360610018004,1.0094919039642658
360610018005,0.8262716098730888
360610018006,1.043292357028327
360610018007,0.5019867549668874
360610020001,0.6132327518466132
360610020002,0.48948670377241804
360610020003,0.5820256776034237
360610021001,0.6572270859388958
360610021002,0.6388925897306084
360610022011,0.9281738669493772
360610022012,0.5639512003148367
360610022013,0.6985337243401759
360610022014,0.6435494652406417
360610022021,0.7810752688172043
360610024001,1.3242082662372519
360610024002,0.6303724928366762
360610025001,0.6011878893234825
360610025002,0.5892857142857143
360610025003,0.7466547725245317
360610026011,1.4463406629471611
360610026012,0.5183765894443477
360610026021,0.5460902733630006
360610026022,0.6095342066957787
360610027001,0.7383467278989667
360610028001,1.5314685314685315
